source_file,source_experiment,source_seed,encoder_experiment,head_experiment,dataset_train,dataset_head,dataset_activation,layer_type,teacher_model,student_model,seed,device,head_source_mode,status,runtime_seconds,teacher_eval_samples,student_eval_samples,teacher_on_eval_accuracy,teacher_on_eval_precision,teacher_on_eval_recall,teacher_on_eval_f1,teacher_on_eval_auroc,teacher_on_eval_confusion_matrix,student_adapter_on_eval_accuracy,student_adapter_on_eval_precision,student_adapter_on_eval_recall,student_adapter_on_eval_f1,student_adapter_on_eval_auroc,student_adapter_on_eval_confusion_matrix
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_64\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_64,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,mlp,Qwen2.5-7B,gemma-2-9b-it,64,cuda:0,same_as_encoder_domain,ok,140.136,7482,1792,0.8655439721999465,0.8273880775676322,0.9238171611868484,0.8729477140692093,0.9617687457471664,"[[3020,721],[285,3456]]",0.5362723214285714,0.5361512791991101,0.5379464285714286,0.5370473537604457,0.5884847835618623,"[[479,417],[414,482]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_64\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_64,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,hidden,Qwen2.5-7B,gemma-2-9b-it,64,cuda:0,same_as_encoder_domain,ok,132.784,7482,1792,0.8646083934776798,0.8310679611650486,0.9152632985832665,0.8711359877878132,0.9350322088167978,"[[3045,696],[317,3424]]",0.6981026785714286,0.8034188034188035,0.5245535714285714,0.6347062795408508,0.7244131905691964,"[[781,115],[426,470]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_67\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_67,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,attn,Qwen2.5-7B,gemma-2-9b-it,67,cuda:0,same_as_encoder_domain,ok,102.918,7482,1792,0.7317562149157979,0.7793170103092784,0.6466185511895215,0.7067932797662527,0.7723408674805097,"[[3056,685],[1322,2419]]",0.7533482142857143,0.9068100358422939,0.5647321428571429,0.6960110041265475,0.7595750458386479,"[[844,52],[390,506]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_67\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_67,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,mlp,Qwen2.5-7B,gemma-2-9b-it,67,cuda:0,same_as_encoder_domain,ok,98.898,7482,1792,0.8516439454691259,0.8286285286035473,0.8866613205025394,0.8566632231404959,0.9232379934063977,"[[3055,686],[424,3317]]",0.7003348214285714,0.8763102725366876,0.46651785714285715,0.6088856518572469,0.712215501434949,"[[837,59],[478,418]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_67\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_67,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,hidden,Qwen2.5-7B,gemma-2-9b-it,67,cuda:0,same_as_encoder_domain,ok,91.513,7482,1792,0.7836140069500134,0.7398282097649186,0.8748997594226142,0.8017146356399265,0.9068113289233553,"[[2590,1151],[468,3273]]",0.6216517857142857,0.6267441860465116,0.6015625,0.6138952164009112,0.7237573740433673,"[[575,321],[357,539]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_104\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_104,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Qwen2.5-7B,gemma-2-9b-it,104,cuda:0,same_as_encoder_domain,ok,129.385,5664,4958,0.4751059322033898,0.4829256478566239,0.7040960451977402,0.5729061916391323,0.44451457964266333,"[[697,2135],[838,1994]]",0.5106897942718839,0.5064744686049353,0.836224283985478,0.6308581862446744,0.5650933757235649,"[[459,2020],[406,2073]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_104\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_104,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Qwen2.5-7B,gemma-2-9b-it,104,cuda:0,same_as_encoder_domain,ok,142.511,5664,4958,0.5164194915254238,0.5098287888395688,0.8516949152542372,0.6378421261404205,0.5500890000079798,"[[513,2319],[420,2412]]",0.5592981040742234,0.5638020833333334,0.5240016135538523,0.5431737403303366,0.5700684458609235,"[[1474,1005],[1180,1299]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_104\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_104,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Qwen2.5-7B,gemma-2-9b-it,104,cuda:0,same_as_encoder_domain,ok,116.703,5664,4958,0.516066384180791,0.5095528028553433,0.8569915254237288,0.6391046741277157,0.5102842514124294,"[[496,2336],[405,2427]]",0.5774505849132715,0.5883977900552486,0.5155304558289633,0.5495592345732101,0.5960045015483836,"[[1585,894],[1201,1278]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_123\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_123,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Qwen2.5-7B,gemma-2-9b-it,123,cuda:0,same_as_encoder_domain,ok,89.01,5664,4958,0.4742231638418079,0.4818858560794045,0.6857344632768362,0.5660157388516468,0.46226308641753655,"[[744,2088],[890,1942]]",0.5020169423154498,0.5010245901639344,0.9862847922549415,0.6644924582144313,0.5800730980901126,"[[44,2435],[34,2445]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_123\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_123,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Qwen2.5-7B,gemma-2-9b-it,123,cuda:0,same_as_encoder_domain,ok,101.148,5664,4958,0.5305437853107344,0.5642167780252413,0.268361581920904,0.36372337879875566,0.5627517386048071,"[[2245,587],[2072,760]]",0.5064542154094392,0.5034858387799565,0.9322307382008874,0.6538407129721319,0.5811198089770938,"[[200,2279],[168,2311]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_123\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_123,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Qwen2.5-7B,gemma-2-9b-it,123,cuda:0,same_as_encoder_domain,ok,95.505,5664,4958,0.5455508474576272,0.5313411078717201,0.7722457627118644,0.6295336787564767,0.5800225155806122,"[[903,1929],[645,2187]]",0.517950786607503,0.5119527262959979,0.7688584106494554,0.6146404385682038,0.5672753184026988,"[[662,1817],[573,1906]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_2\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_2,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Qwen2.5-7B,gemma-2-9b-it,2,cuda:0,same_as_encoder_domain,ok,118.337,5664,4958,0.4947033898305085,0.4625,0.06532485875706215,0.11448019801980198,0.4652010966277251,"[[2617,215],[2647,185]]",0.5260185558693021,0.51754147402774,0.7676482452601856,0.6182586094866797,0.5912023238039386,"[[705,1774],[576,1903]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_2\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_2,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Qwen2.5-7B,gemma-2-9b-it,2,cuda:0,same_as_encoder_domain,ok,95.549,5664,4958,0.5515536723163842,0.5939510939510939,0.3259180790960452,0.4208846329229366,0.5769516537193974,"[[2201,631],[1909,923]]",0.5671641791044776,0.6097560975609756,0.373134328358209,0.46296296296296297,0.5945585516157426,"[[1887,592],[1554,925]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_2\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_2,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Qwen2.5-7B,gemma-2-9b-it,2,cuda:0,same_as_encoder_domain,ok,71.358,5664,4958,0.5752118644067796,0.560237556561086,0.6995056497175142,0.6221733668341709,0.6109564396206391,"[[1277,1555],[851,1981]]",0.5199677289229528,0.512774193548387,0.8015328761597418,0.6254327982373308,0.5724495605766942,"[[591,1888],[492,1987]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_24\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_24,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Qwen2.5-7B,gemma-2-9b-it,24,cuda:0,same_as_encoder_domain,ok,94.393,5664,4958,0.490819209039548,0.4839704069050555,0.2771892655367232,0.3524921418949259,0.4877722243169268,"[[1995,837],[2047,785]]",0.5012101653892699,0.5006237006237007,0.9713594191206132,0.6607216353409247,0.5618487753767387,"[[77,2402],[71,2408]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_24\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_24,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Qwen2.5-7B,gemma-2-9b-it,24,cuda:0,same_as_encoder_domain,ok,108.87,5664,4958,0.5250706214689266,0.5613126079447323,0.22951977401129944,0.3258145363408521,0.5620271329080085,"[[2324,508],[2182,650]]",0.5627269060104881,0.5628282828282828,0.5619201290843082,0.5623738393217602,0.5712704751375858,"[[1397,1082],[1086,1393]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_24\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_24,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Qwen2.5-7B,gemma-2-9b-it,24,cuda:0,same_as_encoder_domain,ok,117.963,5664,4958,0.518361581920904,0.5103011093502378,0.9096045197740112,0.6538071065989848,0.5432131322017939,"[[360,2472],[256,2576]]",0.5421540943929004,0.7672634271099744,0.12101653892698669,0.20905923344947736,0.613376973271731,"[[2388,91],[2179,300]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_4\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_4,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Qwen2.5-7B,gemma-2-9b-it,4,cuda:0,same_as_encoder_domain,ok,105.105,5664,4958,0.4743997175141243,0.4850546279117708,0.830861581920904,0.6125211505922166,0.4329264993097449,"[[334,2498],[479,2353]]",0.5026220250100847,0.5013449203393338,0.9774102460669625,0.662746170678337,0.5489281403889485,"[[69,2410],[56,2423]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_4\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_4,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Qwen2.5-7B,gemma-2-9b-it,4,cuda:0,same_as_encoder_domain,ok,101.05,5664,4958,0.5165960451977402,0.6113744075829384,0.09110169491525423,0.1585740626920713,0.5736519329135944,"[[2668,164],[2574,258]]",0.5647438483259378,0.5632636972802523,0.5764421137555465,0.5697767145135566,0.5797133191906,"[[1371,1108],[1050,1429]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_4\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_4,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Qwen2.5-7B,gemma-2-9b-it,4,cuda:0,same_as_encoder_domain,ok,101.803,5664,4958,0.5632062146892656,0.5720032180209171,0.5021186440677966,0.5347875141030463,0.5772936017747136,"[[1768,1064],[1410,1422]]",0.5786607503025414,0.6470588235294118,0.34610730133118195,0.4509855453350854,0.6053734792995327,"[[2011,468],[1621,858]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_42\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_42,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Qwen2.5-7B,gemma-2-9b-it,42,cuda:0,same_as_encoder_domain,ok,111.031,5664,4958,0.4846398305084746,0.4759269507470946,0.3036723163841808,0.37076956240569087,0.48361735283204066,"[[1885,947],[1972,860]]",0.49757966922146024,0.49878493317132444,0.9935457845905608,0.6641499258460294,0.5492291765554336,"[[4,2475],[16,2463]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_42\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_42,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Qwen2.5-7B,gemma-2-9b-it,42,cuda:0,same_as_encoder_domain,ok,80.681,5664,4958,0.4991172316384181,0.3076923076923077,0.0014124293785310734,0.00281195079086116,0.4579810987822784,"[[2823,9],[2828,4]]",0.5554659136748689,0.5400524322749781,0.7478822105687777,0.6271989174560216,0.5615728797982115,"[[900,1579],[625,1854]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_42\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_42,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Qwen2.5-7B,gemma-2-9b-it,42,cuda:0,same_as_encoder_domain,ok,82.95,5664,4958,0.5543785310734464,0.6140740740740741,0.292725988700565,0.39646102343376377,0.5939520517132688,"[[2311,521],[2003,829]]",0.527027027027027,0.5181277056277056,0.772488906817265,0.620242914979757,0.5872445931870471,"[[698,1781],[564,1915]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_420\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_420,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Qwen2.5-7B,gemma-2-9b-it,420,cuda:0,same_as_encoder_domain,ok,91.836,5664,4958,0.46875,0.47825018432047184,0.6871468926553672,0.5639762353282133,0.45577511301429985,"[[709,2123],[886,1946]]",0.5068576038725292,0.5037069341474052,0.9318273497377975,0.6539278131634819,0.5622576963964019,"[[203,2276],[169,2310]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_420\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_420,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Qwen2.5-7B,gemma-2-9b-it,420,cuda:0,same_as_encoder_domain,ok,69.112,5664,4958,0.4982344632768362,0.1875,0.001059322033898305,0.002106741573033708,0.5145657403085,"[[2819,13],[2829,3]]",0.5411456232351755,0.5363506771204561,0.6070996369503833,0.5695364238410596,0.5331210567313233,"[[1178,1301],[974,1505]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_420\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_420,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Qwen2.5-7B,gemma-2-9b-it,420,cuda:0,same_as_encoder_domain,ok,101.847,5664,4958,0.5559675141242938,0.5636290646326776,0.4957627118644068,0.5275220740184107,0.5719691868955281,"[[1745,1087],[1428,1404]]",0.5086728519564341,0.5049008434009574,0.8935054457442517,0.6452082726478299,0.5631147544984973,"[[307,2172],[264,2215]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_511\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_511,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Qwen2.5-7B,gemma-2-9b-it,511,cuda:0,same_as_encoder_domain,ok,91.066,5664,4958,0.4752824858757062,0.48149127445795875,0.6430084745762712,0.5506501360749925,0.4487249358621405,"[[871,1961],[1011,1821]]",0.49959661153691004,0.49979633401221996,0.9899152884227511,0.6642306130734876,0.5951337747771072,"[[23,2456],[25,2454]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_511\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_511,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Qwen2.5-7B,gemma-2-9b-it,511,cuda:0,same_as_encoder_domain,ok,104.344,5664,4958,0.556497175141243,0.542016806722689,0.7288135593220338,0.6216867469879518,0.5815086336740719,"[[1088,1744],[768,2064]]",0.5564743848325938,0.6057401812688822,0.3235175473981444,0.4217722850381278,0.5967027427323768,"[[1957,522],[1677,802]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_511\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_511,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Qwen2.5-7B,gemma-2-9b-it,511,cuda:0,same_as_encoder_domain,ok,112.92,5664,4958,0.534427966101695,0.5209092858674673,0.8576977401129944,0.648165443629086,0.5801963261873984,"[[598,2234],[403,2429]]",0.5695845098830173,0.6410466067048242,0.3162565550625252,0.4235548352242031,0.5879364882032063,"[[2040,439],[1695,784]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_64\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_64,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Qwen2.5-7B,gemma-2-9b-it,64,cuda:0,same_as_encoder_domain,ok,129.023,5664,4958,0.4671610169491525,0.4369918699186992,0.2277542372881356,0.2994428969359331,0.44602420082032623,"[[2001,831],[2187,645]]",0.49596611536910046,0.4979157982492705,0.963695038321904,0.6565892538133846,0.5318684208342412,"[[70,2409],[90,2389]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_64\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_64,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Qwen2.5-7B,gemma-2-9b-it,64,cuda:0,same_as_encoder_domain,ok,80.196,5664,4958,0.4994703389830508,0.4117647058823529,0.0024717514124293787,0.004914004914004914,0.5154508776812219,"[[2822,10],[2825,7]]",0.5217829770068576,0.5122393472348141,0.9116579265832997,0.6559280220577565,0.550750466890822,"[[327,2152],[219,2260]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_64\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_64,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Qwen2.5-7B,gemma-2-9b-it,64,cuda:0,same_as_encoder_domain,ok,109.545,5664,4958,0.5676200564971752,0.56764394206994,0.5674435028248588,0.5675437047501325,0.5972143670800216,"[[1608,1224],[1225,1607]]",0.5647438483259378,0.5768310196266156,0.48608309802339655,0.5275831873905429,0.5831929718306628,"[[1595,884],[1274,1205]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_67\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_67,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,Qwen2.5-7B,gemma-2-9b-it,67,cuda:0,same_as_encoder_domain,ok,95.316,5664,4958,0.4959392655367232,0.4724220623501199,0.06956214689265537,0.12126808248691905,0.5244080464585528,"[[2612,220],[2635,197]]",0.5018152480839048,0.5009284093253559,0.9794271883824123,0.6628446628446628,0.5763894731069747,"[[60,2419],[51,2428]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_67\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_67,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,Qwen2.5-7B,gemma-2-9b-it,67,cuda:0,same_as_encoder_domain,ok,90.355,5664,4958,0.4992937853107345,0.4444444444444444,0.005649717514124294,0.011157601115760111,0.5237970286116698,"[[2812,20],[2816,16]]",0.5754336425978217,0.5885416666666666,0.5014118596208148,0.5414942278370726,0.5949781309429217,"[[1610,869],[1236,1243]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__halu_eval\seed_67\results.csv,QwenToGemma_BBC__activation__halu_eval,seed_67,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,Qwen2.5-7B,gemma-2-9b-it,67,cuda:0,same_as_encoder_domain,ok,83.252,5664,4958,0.5365466101694916,0.5223783783783784,0.8531073446327684,0.6479817621027223,0.5678876924135785,"[[623,2209],[416,2416]]",0.49717628075837034,0.4985507246376812,0.9713594191206132,0.6589136680804487,0.5170587432211944,"[[57,2422],[71,2408]]"
results\cross_domain_one_for_all\QwenToGemma_BBF__activation__belief_bank_constraints\seed_104\results.csv,QwenToGemma_BBF__activation__belief_bank_constraints,seed_104,QwenToGemma_BBF,QwenToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,Qwen2.5-7B,gemma-2-9b-it,104,cuda:0,same_as_encoder_domain,ok,57.206,19606,23054,0.6398041415893094,0.6014358670712753,0.8289299194124248,0.6970918761259329,0.7508280097415152,"[[4418,5385],[1677,8126]]",0.532055174806975,0.5187325728770595,0.8876550707035655,0.6548060924100858,0.634188078488841,"[[2034,9493],[1295,10232]]"
results\cross_domain_one_for_all\QwenToGemma_BBF__activation__belief_bank_constraints\seed_104\results.csv,QwenToGemma_BBF__activation__belief_bank_constraints,seed_104,QwenToGemma_BBF,QwenToGemma_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,Qwen2.5-7B,gemma-2-9b-it,104,cuda:0,same_as_encoder_domain,ok,52.587,19606,23054,0.7434458839130879,0.7030199914929817,0.843007242680812,0.7666759439651174,0.8352185405336293,"[[6312,3491],[1539,8264]]",0.588444521558081,0.5497486946762309,0.977357508458402,0.70368519675203,0.7381108512556498,"[[2300,9227],[261,11266]]"
